family_id,obs,source_file,tier_norm,begin_s,end_s,dur_s,posture,lb_session,tone_offset_s,Notes,in_tracking,imu_alignable,lb_begin_s,lb_end_s
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2363.0,2379.0,16.0,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2748.02,2764.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2379.0,2411.0,32.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2764.02,2796.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2411.0,2419.0,8.0,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2796.02,2804.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2419.0,2439.0,20.0,on stomach,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2804.02,2824.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2439.0,2468.0,29.0,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2824.02,2853.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2468.0,2538.0,70.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2853.02,2923.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2538.0,2541.0,3.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2923.02,2926.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2541.0,2548.0,7.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2926.02,2933.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2548.0,2571.0,23.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2933.02,2956.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2571.0,2574.0,3.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2956.02,2959.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2574.0,2592.0,18.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2959.02,2977.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2592.0,2595.0,3.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2977.02,2980.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2595.0,2597.0,2.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2980.02,2982.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2597.0,2600.0,3.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2982.02,2985.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2600.0,2604.0,4.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2985.02,2989.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2604.0,2613.0,9.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2989.02,2998.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2613.0,2632.0,19.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,2998.02,3017.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2632.0,2643.0,11.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3017.02,3028.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2643.0,2645.0,2.0,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3028.02,3030.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2645.0,2669.0,24.0,on stomach,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3030.02,3054.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2669.0,2675.0,6.0,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3054.02,3060.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2675.0,2691.0,16.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3060.02,3076.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2691.0,2725.0,34.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3076.02,3110.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2725.0,2753.0,28.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3110.02,3138.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2753.0,2766.0,13.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3138.02,3151.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2766.0,2800.0,34.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3151.02,3185.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2800.0,2823.0,23.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3185.02,3208.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2823.0,2841.0,18.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3208.02,3226.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2841.0,2887.0,46.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3226.02,3272.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2887.0,2897.0,10.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3272.02,3282.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2897.0,2904.0,7.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3282.02,3289.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2904.0,2916.0,12.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3289.02,3301.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2916.0,2946.88,30.88,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3301.02,3331.9
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2946.88,2949.714,2.834,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3331.9,3334.734
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2949.714,2954.045,4.331,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3334.734,3339.065
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2954.045,2965.0,10.955,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3339.065,3350.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2965.0,2991.0,26.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3350.02,3376.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2991.0,2995.599,4.599,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3376.02,3380.619
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,2995.599,3008.0,12.401,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3380.619,3393.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3008.0,3011.0,3.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3393.02,3396.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3011.0,3040.0,29.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3396.02,3425.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3040.0,3061.0,21.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3425.02,3446.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3061.0,3065.335,4.335,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3446.02,3450.355
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3065.335,3075.119,9.784,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3450.355,3460.139
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3075.119,3080.0,4.881,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3460.139,3465.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3080.0,3110.0,30.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3465.02,3495.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3110.0,3113.0,3.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3495.02,3498.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3113.0,3123.28,10.28,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3498.02,3508.3
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3123.28,3129.034,5.754,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3508.3,3514.054
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3129.034,3138.0,8.966,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3514.054,3523.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3138.0,3148.0,10.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3523.02,3533.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3148.0,3160.0,12.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3533.02,3545.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3160.0,3164.0,4.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3545.02,3549.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3164.0,3189.0,25.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3549.02,3574.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3189.0,3196.581,7.581,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3574.02,3581.601
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3196.581,3202.024,5.443,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3581.601,3587.044
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3202.024,3204.0,1.976,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3587.044,3589.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3204.0,3208.0,4.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3589.02,3593.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3208.0,3223.0,15.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3593.02,3608.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3223.0,3239.0,16.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3608.02,3624.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3239.0,3250.0,11.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3624.02,3635.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3250.0,3264.0,14.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3635.02,3649.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3264.0,3267.0,3.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3649.02,3652.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3267.0,3275.0,8.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3652.02,3660.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3275.0,3322.0,47.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3660.02,3707.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3322.0,3338.0,16.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3707.02,3723.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3338.0,3393.0,55.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3723.02,3778.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3393.0,3400.0,7.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3778.02,3785.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3400.0,3408.0,8.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3785.02,3793.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3408.0,3418.0,10.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3793.02,3803.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3418.0,3421.0,3.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3803.02,3806.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3421.0,3432.0,11.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3806.02,3817.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3432.0,3447.0,15.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3817.02,3832.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3447.0,3453.0,6.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3832.02,3838.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3453.0,3457.0,4.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3838.02,3842.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3457.0,3472.0,15.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3842.02,3857.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3472.0,3476.0,4.0,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3857.02,3861.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3476.0,3479.0,3.0,on side,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3861.02,3864.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3479.0,3485.036,6.036,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3864.02,3870.056
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3485.036,3486.0,0.964,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3870.056,3871.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3486.0,3498.215,12.215,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3871.02,3883.235
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3498.215,3536.034,37.819,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3883.235,3921.054
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3536.034,3556.755,20.721,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3921.054,3941.775
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3556.755,3564.025,7.27,crawl,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3941.775,3949.045
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3564.025,3572.0,7.975,sit,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3949.045,3957.02
25006,11A,BRP1_25006_Obs11A_EDITED.txt,posture,3572.0,3600.0,28.0,stand,BRP1_25006_REC101112_2025-10-28-09-39-39,385.02,,True,True,3957.02,3985.02
25006,12A,BRP1_25006_Obs12A_EDITED.txt,posture,0.0,755.0,755.0,recline back,BRP1_25006_REC101112_2025-11-03-10-46-53,464.78,,True,True,464.78,1219.78
25006,12A,BRP1_25006_Obs12A_EDITED.txt,posture,755.0,761.0,6.0,on back,BRP1_25006_REC101112_2025-11-03-10-46-53,464.78,,True,True,1219.78,1225.78
25006,12A,BRP1_25006_Obs12A_EDITED.txt,posture,761.0,847.0,86.0,on side,BRP1_25006_REC101112_2025-11-03-10-46-53,464.78,,True,True,1225.78,1311.78
25006,1A,BRP1_25006_Obs1A_EDITED.txt,posture,0.0,1027.0,1027.0,recline back,BRP1_25006_REC123_2025-09-23-09-47-39,449.54,,True,True,449.54,1476.54
25006,1A,BRP1_25006_Obs1A_EDITED.txt,posture,1027.0,1041.0,14.0,recline back,BRP1_25006_REC123_2025-09-23-09-47-39,449.54,,True,True,1476.54,1490.54
25006,1A,BRP1_25006_Obs1A_EDITED.txt,posture,1041.0,3384.0,2343.0,recline back,BRP1_25006_REC123_2025-09-23-09-47-39,449.54,,True,True,1490.54,3833.54
25006,1A,BRP1_25006_Obs1A_EDITED.txt,posture,3384.0,3397.0,13.0,recline back,BRP1_25006_REC123_2025-09-23-09-47-39,449.54,,True,True,3833.54,3846.54
25006,1A,BRP1_25006_Obs1A_EDITED.txt,posture,3397.0,3513.0,116.0,recline back,BRP1_25006_REC123_2025-09-23-09-47-39,449.54,,True,True,3846.54,3962.54
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,0.0,13.0,13.0,stand,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,343.636,356.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,13.0,153.046,140.046,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,356.636,496.682
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,153.046,157.733,4.687,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,496.682,501.369
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,157.733,299.0,141.267,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,501.369,642.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,299.0,302.443,3.443,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,642.636,646.079
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,302.443,486.0,183.557,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,646.079,829.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,486.0,488.0,2.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,829.636,831.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,488.0,749.0,261.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,831.636,1092.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,749.0,754.0,5.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1092.636,1097.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,754.0,763.0,9.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1097.636,1106.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,763.0,769.0,6.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1106.636,1112.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,769.0,873.0,104.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1112.636,1216.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,873.0,876.0,3.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1216.636,1219.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,876.0,891.0,15.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1219.636,1234.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,891.0,893.0,2.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1234.636,1236.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,893.0,919.0,26.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1236.636,1262.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,919.0,922.0,3.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1262.636,1265.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,922.0,932.0,10.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1265.636,1275.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,932.0,948.0,16.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1275.636,1291.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,948.0,957.0,9.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1291.636,1300.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,957.0,969.0,12.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1300.636,1312.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,969.0,992.0,23.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1312.636,1335.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,992.0,994.0,2.0,crawl,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1335.636,1337.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,994.0,1012.0,18.0,sit,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1337.636,1355.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1012.0,1026.0,14.0,sit,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1355.636,1369.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1026.0,1038.0,12.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1369.636,1381.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1038.0,1060.0,22.0,sit,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1381.636,1403.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1060.0,1080.659,20.659,sit,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1403.636,1424.295
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1080.659,1090.145,9.486,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1424.295,1433.781
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1090.145,1234.0,143.855,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1433.781,1577.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1234.0,1300.0,66.0,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1577.636,1643.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1300.0,1314.0,14.0,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1643.636,1657.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1314.0,1582.0,268.0,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1657.636,1925.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1582.0,1585.0,3.0,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1925.636,1928.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1585.0,1599.0,14.0,recline back,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1928.636,1942.636
25006,2A,BRP1_25006_Obs2A_EDITED.txt,posture,1599.0,3735.0,2136.0,on stomach,BRP1_25006_REC123_2025-09-26-09-33-50,343.636,,True,True,1942.636,4078.636
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,0.0,3.0,3.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,296.66,299.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,3.0,74.0,71.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,299.66,370.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,74.0,78.0,4.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,370.66,374.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,78.0,163.0,85.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,374.66,459.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,163.0,171.0,8.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,459.66,467.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,171.0,204.0,33.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,467.66,500.66
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,204.0,206.741,2.741,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,500.66,503.40100000000007
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,206.741,211.669,4.928,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,503.40100000000007,508.32900000000006
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,211.669,216.0,4.331,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,508.32900000000006,512.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,216.0,223.0,7.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,512.6600000000001,519.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,223.0,231.0,8.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,519.6600000000001,527.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,231.0,232.0,1.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,527.6600000000001,528.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,232.0,236.0,4.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,528.6600000000001,532.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,236.0,308.0,72.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,532.6600000000001,604.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,308.0,312.0,4.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,604.6600000000001,608.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,312.0,330.0,18.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,608.6600000000001,626.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,330.0,333.0,3.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,626.6600000000001,629.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,333.0,358.0,25.0,on stomach,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,629.6600000000001,654.6600000000001
25006,3A,BRP1_25006_Obs3A_EDITED.txt,posture,358.0,392.0,34.0,crawl,BRP1_25006_REC123_2025-09-29-09-34-02,296.66,,True,True,654.6600000000001,688.6600000000001
